literature,label
ﻣﺘﺮﺳﮏ ﺭﺍ ﺩﺍﺭ ﺯﺩﻧﺪ ، ﺑﻪ ﺟﺮﻡ ﺩﻭﺳﺘﻲ ﺑﺎ ﭘﺮﻧﺪﻩ ﮐﻪ ﻣﺒﺎﺩﺍ ﺗﺎﺭﺍﺝ ﻣﺰﺭﻋﻪ ﺭﺍ ﺑﻪ ﺑﻮﺳﻪ ﺍﻱ ﻓﺮﻭﺧﺘﻪ ﺑﺎﺷﺪ، ﺭﺍﺳﺖ ﻣﻴﮕﻔﺘﻲ ﮐﻪ ﺍﻳﻨﺠﺎ ﻗﺤﻄﻲ ﻋﺎﻃﻔﻪ ﻫﺎﺳﺖ,دلشکستگی، غم، اندوه
برای قرصهایم لالایی می‌خوانم تا به خواب روند و فراموش نکنند که، خواب آورند نه یاد آور,دلشکستگی، غم، اندوه
خدایا امشب مهمانم باش به صرف یک قهوه تلخ وقتش رسیده طعم دنیایت را بدانی,دلشکستگی، غم، اندوه
ﮐﻤﻲ ﻋﻮﺽ ﺷﺪﻡ ﺩﻳﺮﻳﺴﺖ ﺍﺯ ﺧﺪﺍﺣﺎﻓﻈﻲ ﻫﺎ غمگین نمیشوم ﺑﻪ ﮐﺴﻲ ﺗﮑﻴﻪ نمیکنم، ﺍﺯ ﮐﺴﻲ انتظار ﻣﺤﺒﺖ ﻧﺪﺍﺭﻡ، ﺧﻮﺩﻡ ﺑﻮﺳﻪ ﻣﻴﺰﻧﻢ ﺑﺮ ﺩﺳﺘﺎنم، ﺳﺮ ﺑﻪ ﺯﺍﻧﻮ ﻫﺎﻳﻢ ﻣﻴﮕﺬﺍﺭﻡ ﻭ ﺳﻨﮓ ﺻﺒﻮﺭ خودم ﻣﻴﺸﻮﻡ چقدر ﺑﺰﺭﮒ ﺷﺪﻡ ﻳﮏ ﺷﺒﻪ,دلشکستگی، غم، اندوه
اوج غم این قصه دراین شعر همین‌ جاست من بی تو پریشان و تو انگار نه انگار می کوشم غمهایم را غرق کنم ، اما بی شرف ها یاد گرفته اند ، شنا کنند,دلشکستگی، غم، اندوه
قایقی خواهم ساخت خواهم انداخت به آب دور خواهم شد از این خاک غریب,دلشکستگی، غم، اندوه
همه غمگین بودند زیرا غم، نفرینی بود که هر کس برای دیگری می‌خواست، اما نفرین‌ها پیش از آنکه به دیگری برسد به خود می‌رسید و نفرت ها پیش از آنکه دیگری را از پای در آورد، خود را از پای در آورده بود,دلشکستگی، غم، اندوه
دلم شکست ﻟﻌﻨــﺘﯽ یعنی می‌شود ﻫﻤﯿــﻦ ﺣﺎﻻ ﻫﻤﯿـــﻦ ﻟﺤﻈـــﻪ حتی ﺍﺷﺘﺒـﺎﻫﯽ، ﯾــﺎﺩﻡ ﺑﯿﻔﺘــﯽ این ﺭﻭﺯﻫﺎ هر نفس، ﺩﺭﺩ است ﮐﻪ ﻣﯿﮑﺸــﻢ ﺍﯼ ﮐـﺎﺵ ﯾﺎ ﺑـــﻮﺩﯼ، یا ﺍﺻـــﻼ ﻧﺒﻮﺩﯼ این‌که هستی و کنارم نیستی ﻫﺴﺘﯽ ﻭ ﺑﻪ ﯾﺎﺩﻡ ﻧﯿﺴﺘﯽ ﺩﻟﺖ ﺑﺎﻣﻦ ﻧﯿﺴﺖ ﺩﯾــﻮﺍﻧﻪ ﺍﻡ ﻣﯿﮑﻨــﺪ,دلشکستگی، غم، اندوه
ما یه اصل و نصب در گردش دوران زراست خون می‌خورد تیغی که صاحب جوهر است دود اگر بالا نشیند کسر شأن شعله نیست جای چشم ابرو نگیرد اگرچه او بالاتر است شصت و شاهد هردو دعوای بزرگی می‌کنند پس چرا انگشت کوچک لایق انگشتر است؟ گر بیینی ناکسان بالا نشینند صبر کن روی دریا کف نشیند قعر دریا گوهر است,دلشکستگی، غم، اندوه
چه سخت است ، تشییع عشق بر روی شانه هاي فراموشی و دل سپردن به آرامستان جدایی وقتی می داني پنج شنبه اي نیست تا رهگذری بر بی کسی ات فاتحه اي بخواند,دلشکستگی، غم، اندوه
همه غمگین بودند اما یک نفر باید سرانجام دست از غم می‌شست. یک نفر سرانجام باید کاری می کرد و آن کار چیزی نبود جز دوست داشتن. دوست داشتن خود، دوست داشتن دیگری، دوست داشتن جهان کاری بکن دستکم خود را دوست بدار,دلشکستگی، غم، اندوه
دلم شکست عشق من اما فدای سرت. کفش هایت را بپوش تا مبادا خرده هایش در پاهایت برود.,دلشکستگی، غم، اندوه
مهربانی ها و دلجویی هایت به کنار اما عزیزه من قلبه شکسته با چسب زخم خوب نمیشود,دلشکستگی، غم، اندوه
اگه میدونستی قطره بارون وقت دورشدن از ابرا چه حسی داشت اگرمیدونستی یه بندر وقت رفتن کشتی ها چه تنها میشه، اگرمیدونستی درخت کاج وقت پرکشیدن پرنده هاچه غمگین میشه، اگرمیدونستی رفتنت چه آتشی به جونم کشید اون وقت این قدرراحت نمی‌گفتی خدانگهدار,دلشکستگی، غم، اندوه
خواستم با یکی درد دل کنم اول ازش پرسیدم سیگار داری؟ گفت میخوای بکشی؟ گفتم:نه تو بکش طاقت حرفامو داشته باشی,دلشکستگی، غم، اندوه
بعضی وقت ها ‌ چنان کیشت می‌کنند ‌ که سال های سال مات میمانی,دلشکستگی، غم، اندوه
یه روزی من بودم نفسش ولی بعد شدم عامل تنگی نفسش رفت سراغ یه نفس تازه,دلشکستگی، غم، اندوه
درد دارد کسی باعث دردت شود که تو از درد دلت با دل او حرف زدی,دلشکستگی، غم، اندوه
تو که یادت نمیاید اما من خوب یادم هست قرار بود عاشقانه ترین صدای ساختمان از واحد ما بیاید، وقتی تو فنجان قهوه ام را هم میزنی,دلشکستگی، غم، اندوه
دوست داشتن های یواشکی آدم را تا انتهای جنون میبرد قلب است دیگر گاهی دلش می خواهد پُر شود از وجود کسی ولی به کسی چیزی نگوید,دلشکستگی، غم، اندوه
بعضی از تنهایی ها درمان ندارد پـوک می کنـد تکه هايی از وجـودمان  را حذف می کند بعضی از تنهایی ها فقط یـک درمان دارد که باشد بیـاید بمانـد,دلشکستگی، غم، اندوه
فقط زخمها نیستند که ماندگارند گاهی کی چنان بر احساست دست میکشد که جایش تا ابد در قلبت میماند,دلشکستگی، غم، اندوه
بدتر از رفتن ، گندیست که انسانها به باور یکدیگر می زنند,دلشکستگی، غم، اندوه
از زخم زبان های مردم ناراحت نباش اینها همان هایی هستند که به آسمان و هوای بارانی مگویند خراب,دلشکستگی، غم، اندوه
دودی که از دهانم بیرون میاد ، دود سیگار نیست قلبم سوخته,دلشکستگی، غم، اندوه
گاهی مجبوری برای راحت کردن خیال دیگران ، خود را خوشحال نشان بدهی ولـــــی چه حیف که درونت غوغاست,دلشکستگی، غم، اندوه
از این تکرار ساعتها از این بیهوده بودنها از این بی تاب ماندنها از این تردیدها نیرنگها شکها خیانتها از این رنگین کمان سرد آدمها و از این مرگ باورها و رویاها پریشانم دلم پرواز میخواهد,دلشکستگی، غم، اندوه
